text,label
"French Style Red Sorrel Two Bean Soup RecipeRed Veined sorrel leaves are the base for this delicious Bean Sorrel Soup. This is a nutritious 2 Bean Sorrel soup as it is made from fresh sorrel leaves, french beans and black eyed peas. This is a very tasty lemony soup. Potatoes are usually added to Sorrel soup, however I have not done so. Instead I have included in the ingredients, fennel and celery to give a bit of body to the soup, and tarragon and parsley for flavour and nutrition. As it is made in the French style, there is butter and cream too. Did You Know- The nutrient and health properties of sorrel are numerous. Sorrel is rich in vitamin C and was of great value as it could prevent scurvy at times when fresh fruits and vegetables were not available. It contains Vitamins A, E, Beta carotene and other carotenoids, as well as potassium which helps in lowering Blood pressure. It is said to have anti inflammatory properties as well as being a diuretic. Sorrel is used medically for reducing pain and swelling or inflammation of the nasal passages and the respiratory tract, as it is said to cause dryness in mucous production and is therefore popular along with other herbs and flowers in treating sinusitis. It is also used to supplement the medication in the treatment of bacterial infections. Sorrel is not advised for consumption by those suffering from arthritis, kidney stones, other kidney related diseases, and during pregnancy. Serve French Style Red Sorrel Two Bean Soup along with   for a weeknight dinner. If you like this recipe, you can also try other soup recipes such asExtra Virgin Olive Oil|Butter (unsalted)|Red onion|Fennel bulb|Leek|French Beans|Celery|Sorrel Leaves (Gongura)|Salt|Black pepper powder|Tarragon|Parsley leaves|Black Eyed Beans (Lobia)|Fresh cream",1
"Poha Breakfast Bowl Recipe With Sprouts & Crunchy PeanutsMake yourself a Poha Breakfast Bowl Recipe With Sprouts & Crunchy Peanuts which offers more than our regular breakfast of poha, upma and the likes. Offers more nutrition, more fiber, more energy! Poha (flattened rice) breakfast bowl was put together keeping precisely this in mind! The right combination of spicy, tangy and sweet all in one!Poha always reminds me of how my mom would make breakfast in the morning and the aroma of tadka would fill the entire house. Poha is one such special dish and is once a week affair in my household too. ServePoha Breakfast Bowl Recipe With Sprouts & Crunchy Peanuts with in the morning. If you like this recipe, try more recipes likePoha (Flattened rice)|Salt|Sugar|Lemon juice|Sunflower Oil|Mustard seeds|Green Chillies|Curry leaves|Potato (Aloo)|Onion|Turmeric powder (Haldi)|Coriander (Dhania) Leaves|Raw Peanuts (Moongphali)|Sunflower Oil|Salt|Chaat Masala Powder|Black pepper powder|Cumin powder (Jeera)|Red Chilli powder|Onion|Tomato|Lemon juice|Coriander (Dhania) Leaves|Salt|Black pepper powder|Carrot (Gajjar)|Fresh coconut|Salt|Sugar|Lemon juice|Green Chilli",1
"He can who thinks he can, and he can't who thinks he can't. This is an inexorable, indisputable law.",0
"Muttai Dosa Recipe - Tamil Nadu Style Egg Dosa RecipeMuttai Dosa Recipe is a delicious street food snack in Southern India. When you make it at home, you get to make it healthy with less oil and  . There are multiple ways you can make this dosa, using either scrambled eggs or an omelette. Either ways, this egg dosa roll recipe is simple and quick to make and very delicious. It also makes a great lunch box for kids. Serve the Muttai Dosa Recipe along with   and a   for breakfast, snack or dinner. If you are looking for more Dosa Recipe here are some :Whole Eggs|Onion|Green Chillies|Turmeric powder (Haldi)|Red Chilli powder|Salt|Coriander (Dhania) Leaves",1
"Thengai Paal Kurma Recipe - Mixed Vegetables In Coconut Gravy is often known as Vellai Kurma and is commonly known curry in chettinad area. Tender vegetables like cauliflower, potato and peas are cooked with green chillies and coconut milk. This can be prepared in few minutes and green chilies are enough for the spiciness. The addition of coconut milk adds a creamy texture and rich flavour to the gravy. Coconut milk is the only thickening agent in the curry. Potatoes also give this Thengai Paal Kurma a little volume. Serve with  or  or for a perfect meal. If you like this recipe, you can also try other similar recipes such as Potato (Aloo)|Green peas (Matar)|Cauliflower (gobi)|Onion|Green Chillies|Cinnamon Stick (Dalchini)|Cardamom (Elaichi) Pods/Seeds|Cloves (Laung)|Bay leaf (tej patta)|Coconut milk|Salt",1
"   - Lentil Dosa (Recipe In Hindi)               .    1               .                      .                .        ,           (split)|  | ||  || | |||| ",1
"Eggless Dark Chocolate Cupcake Recipe The Dark or Milk Chocolate Chunk Cupcakes are a great way to use the leftover chocolates that are lying in the refrigerator. You can use a combination of dark, milk and white, it tastes absolutely delicious. This is exactly what I do during the diwali season when guests come in with boxes of chocolate to wish us for the festival season. If you like some icing, you can top it with whipped cream, or chocolate ganache, but at home we eat all our cup cakes without the icing. I have shared how to make this cake egg free (eggless) as well using the . Serve the   as a tea time snack or even as a dessert for parties, may be after   or along with  .All Purpose Flour (Maida)|Cocoa Powder|Baking powder|Salt|Brown Sugar (Demerara Sugar)|Vanilla Extract|Sunflower Oil|Milk|Chocolate chips|Flax seed powder (flax meal)|Chilled water",1
"Sometimes your joy is the source of your smile, but sometimes your smile can be the source of your joy.",0
"Fresh Strawberry Jam Recipe (Strawberry Preserve)Jams made fresh from fruits have their own unique flavor than the store bought ones. They can be made from pulpy fruits like apple, mango, guava, plums, pineapple, peaches etc. These fruits can be used individually or in combination. The recipe is from my mother's recipe file, they were always delicious when she used to make them. Look at more of the strawberry recipes that you might find interesting-Strawberries|Sugar|Lemon juice",1
"Bharwa Parwal Sabzi Recipe -Stuffed Pointed Gourd Dry VegetableParwal also known as potol, parbal, parval or pointed gourd .  is a dry vegetable prepared by stuffing parwal with a dry masala that mainly consists of besan and crushed peanuts and basic spices. The flavours of this stuffed parwal sabzi is amazing and it makes a tasty side dish with any meal. Parwal/ Pointed Gourd is a blood purifier and it helps boosts your immunity according to Ayurveda. It is also loaded with fiber and hence is good for your digestive system. Serve the Bharwa Parwal Sabzi Recipe -Stuffed Pointed Gourd Dry Vegetable along with and or to make a complete meal. If you like this recipe, try more recipes with parwal likeGram flour (besan)|Roasted Peanuts (Moongphali)|Turmeric powder (Haldi)|Coriander Powder (Dhania)|Cumin powder (Jeera)|Red Chilli powder|Sugar|Amchur (Dry Mango Powder)|Kasuri Methi (Dried Fenugreek Leaves)|Salt|Mustard oil|Pointed gourd (Parval)|Mustard oil|Mustard seeds|Coriander (Dhania) Leaves|Fresh coconut",1
"We can do no great things, only small things with great love.",0
"Menthi Vankaya Recipe - Andhra Style Fenugreek Spiced Baingan is a South Indian Style   which is very popular among the . No special occasion is complete without serving thisscrumptious curry along with the entire meal. Baby brinjals are cooked with tamarind, cooled, stuffed with spice powder and fried. You have to be very delicate while handling the brinjals not to break them apart. Process feels elaborate but is very simple to make and tastes divine. It is not exaggerating to say you'll crave for more even after you are full. So if you are looking for  , give this baingan sabzi a try. Serve  along with  ,   and   for a satisfying South Indian lunch with your family. If you like this Baingan sabzi, you can also try other   for your vegetarian lunch such asSmall Brinjal (Baingan / Eggplant)|Water|Salt|Oil|White Urad Dal (Split)|Curry leaves|Coriander (Dhania) Seeds|Chana dal (Bengal Gram Dal)|White Urad Dal (Split)|Sesame seeds (Til seeds)|Cumin seeds (Jeera)|Methi Seeds (Fenugreek Seeds)|Dry Red Chillies|Raw Peanuts (Moongphali)",1
Do not turn back when you are just at the goal.,0
We can only learn to love by loving.,0
Action may not always bring happiness; but there is no happiness without action.,0
Chakolaya Recipe (Maharastrian Varan Phal)Chakolaya Recipe ( Maharashtrian Varan Phal) is an amazingmeal on its own which is more or less like Rajasthani Dhokli. The Dish is made up of wheat dumplings and is cooked in a toordal mixture and is allowed to get the flavours from the dal. The recipe resembles morelike Rajasthani Dal Dhokli but the spices used in maharastrian style is different. Enjoy theChakolaya Recipe (Maharastrian Varan Phal) as a meal on its own for a yummy lunch. Here are few more Maharastrain recipes which you would like to try at your home.Whole Wheat Flour|Sunflower Oil|Ajwain (Carom seeds)|Salt|Arhar dal (Split Toor Dal)|Red Chilli powder|Coriander Powder (Dhania)|Turmeric powder (Haldi)|Mustard seeds|Sunflower Oil|Kokum (Malabar Tamarind)|Sugar|Water|Onion,1
Life is what happens while you are making other plans.,0
"Tomato Rasam Recipe For Babies And Toddlers is a simple and delicious Rasam recipe that is made flavours from tomatoes, coriander powder, jeera powder and black pepper powder. This a simple and quick rasam recipe that even adults will enjoy. This rasam recipe also has a healthy portion of yellow moong dal which makes it a healthy and nutritious option to feed it your babies.Due to the mild flavours of the rasam, babies and toddler will lap it up completely. Serve this  to you babies/toddler who are over the age of 10 months mixed in some steamed rice along with a   or a  . If you like this Rasam recipes for babies and toddlers, here are a few more dishes that your babies will enjoyTomato|Turmeric powder (Haldi)|Yellow Moong Dal (Split)|Cumin powder (Jeera)|Coriander Powder (Dhania)|Black pepper powder|Salt|Mustard seeds|Coriander (Dhania) Leaves",1
Give a man a fish and you feed him for a day. Teach him how to fish and you feed him for a lifetime.,0
"The more you care, the stronger you can be.",0
"When you dance, your purpose is not to get to a certain place on the floor. It's to enjoy each step along the way.",0
Work out your own salvation. Do not depend on others.,0
"Correction does much, but encouragement does more.",0
"When I let go of what I am, I become what I might be.",0
"    - Dhania Wale Aloo (Recipe In Hindi)                                               ,                                            ,       | |  |  |  | ()||| || ",1
There is nothing happens to any person but what was in his power to go through with.,0
Luck is what happens when preparation meets opportunity.,0
"As we express our gratitude, we must never forget that the highest appreciation is not to utter words, but to live by them.",0
Don't wait for your feelings to change to take the action. Take the action and your feelings will change.,0
"Soba Noodle Salad RecipeSoba Noodle Salad is a very flavourful, quick and healthy recipe. Soba noodles are a great alternative to regular noodles, they are healthier and also more satiating. This is a great vegetarian or vegan recipe but you can also add chicken, shrimp or tuna to the salad. You can serve this at parties or potlucks and it also makes for a great lunch or dinner. This salad can be prepared ahead of time and kept in the refrigerator and the flavors intensify even more. Enjoy! Serve Soba Noodle Salad along with  for a weekend night dinner. If you like this recipe, you can also try other Asian recipes such asSoba noodles|Red cabbage|Red Yellow or Green Bell Pepper (Capsicum)|Spring Onion (Bulb & Greens)|Carrots (Gajjar)|Coriander (Dhania) Leaves|Basil leaves|Mint Leaves (Pudina)|Sesame seeds (Til seeds)|Peanut Butter|Ginger|Honey|Rice Vinegar|Sesame (Gingelly) Oil|Salt|Black pepper powder|Red Chilli flakes|Lemon juice",1
